# Header: Project1::Sample_LC steel::All data::Grain Size   11/22/2023
# 
# Partition Formula: 
# Grain Tolerance Angle: 5.00
# Minimum Grain Size: 2
# Minimum Anti-Grain Size: 2
# Minimum Confidence Index: 0.00
# Multiple Rows Requirement: Off
# Anti-Grain Multiple Rows Requirement: Off
# Column 1: Integer identifying grain. Negative value indicates an anti-grain
# Column 2: An integer identifying the phase (-1 for anti-grains)
#           0 -  Iron (Alpha)
# Column 3-5: Average orientation (phi1, PHI, phi2) in degrees (360, 360, 360 for anti-grains)
# Column 6-7: Average Position (x, y) in microns
# Column 8: Average Image Quality (IQ)
# Column 9: Average Confidence Index (CI, -1 for anti-grains)
# Column 10: Average Fit (degrees, 180 for anti-grains or invalid grains)
# Column 11: Edge grain (1 = touching edge, otherwise 0)
# Column 12: Area of grain in square microns
# Column 13: Diameter of grain in microns
# Column 14: Aspect ratio of ellipse fit to grain
# Column 15: Length of major axis (radius) of ellipse fit to grain in microns
# Column 16: Length of minor axis (radius) of ellipse fit to grain in microns
# Column 17: Orientation (relative to the horizontal) of major axis of ellipse fit to grain in degrees
  4536   0  348.959  146.724  213.46 3.413728e+02 7.890218e+01 128136.6  0.922  0.55 0 3.195634e+02 2.017128e+01 0.62 1.235246e+01 7.653612e+00 112.6 
  4537   0  247.255  128.802  221.61 5.102381e+02 6.944701e+01 106496.5  0.787  0.71 0 1.818653e+01 4.812049e+00 0.43 3.818813e+00 1.660726e+00 169.1 
  4538   0  358.461   14.320  319.14 1.798462e+02 7.216883e+01 108106.6  0.738  0.81 0 3.377499e+01 6.557717e+00 0.51 4.645786e+00 2.390665e+00 105.6 
  4539   0  113.538   51.790  141.60 2.281615e+02 4.282769e+02 117387.7  0.807  0.70 0 8.313844e+01 1.028859e+01 0.40 8.281520e+00 3.300483e+00  65.0 
  4540   0  277.681  133.664  172.69 6.117291e+02 7.456113e+01 112483.0  0.840  0.67 0 8.140639e+01 1.018086e+01 0.61 6.448515e+00 3.941204e+00  74.3 
  4541   0  332.733   57.737  317.35 6.910031e+02 7.602927e+01 124234.4  0.815  0.81 0 1.532865e+02 1.397034e+01 0.61 8.892881e+00 5.459965e+00  81.9 
  4542   0   38.005   48.723  240.35 7.734220e+02 7.478696e+01 119640.3  0.805  0.55 0 9.959292e+01 1.126080e+01 0.52 7.571878e+00 3.914678e+00  97.6 
  4543   0  156.515   67.407  321.04 7.636073e+00 7.906103e+01 130784.2  0.811  0.69 1 2.641378e+02 1.833877e+01 0.57 1.194780e+01 6.773486e+00 130.4 
  4544   0   88.483   63.390   34.34 7.600000e+01 7.032127e+01 84591.3  0.750  0.80 0 4.330127e+00 2.348039e+00 0.41 1.892970e+00 7.785228e-01 142.4 
  4545   0  303.184  119.884  229.96 2.166955e+02 7.901150e+01 125825.1  0.893  0.59 0 2.104442e+02 1.636905e+01 0.48 1.153617e+01 5.555991e+00  98.7 
  4546   0   18.255   98.687  318.58 3.180981e+02 7.425504e+01 133062.4  0.864  0.66 0 8.400446e+01 1.034204e+01 0.57 6.658329e+00 3.813548e+00  34.3 
  4547   0  263.037  110.990   90.41 1.955263e+01 4.243069e+02 101373.1  0.589  1.00 0 1.645448e+01 4.577171e+00 0.51 3.214569e+00 1.631088e+00  98.9 
  4548   0   92.711   57.157   39.41 4.994118e+01 6.787604e+02 95654.1  0.734  0.80 0 1.472243e+01 4.329571e+00 0.62 2.843139e+00 1.762061e+00  45.3 
  4549   0  342.592  140.049  337.14 7.569720e+01 6.826357e+02 109117.8  0.704  0.86 0 6.148780e+01 8.848090e+00 0.58 5.859431e+00 3.397892e+00  99.8 
  4550   0    5.743  135.603   26.97 7.258182e+02 5.929913e+02 87674.4  0.458  1.12 0 9.526279e+00 3.482705e+00 0.36 3.013859e+00 1.086551e+00   5.5 
  4551   0  264.262  107.054   96.18 3.982657e+02 4.274470e+02 121480.5  0.775  0.72 0 8.313844e+01 1.028859e+01 0.58 6.601779e+00 3.846066e+00 109.9 
  4552   0   13.556   96.119  302.04 7.910948e+02 5.976026e+02 120422.2  0.831  0.80 0 5.022947e+01 7.997134e+00 0.52 5.484793e+00 2.842029e+00  76.8 
  4553   0   93.051  131.688   11.69 6.975000e+01 8.993673e+02 82810.0  0.470  1.25 0 1.732051e+00 1.485031e+00 0.62 1.040848e+00 6.438639e-01 136.1 
  4554   0   92.834  170.191  139.10 7.802741e+02 4.361069e+02 119978.4  0.848  0.70 0 2.009179e+02 1.599427e+01 0.35 1.341953e+01 4.735418e+00 101.8 
  4555   0  307.263  130.720  314.04 7.990081e+02 4.351314e+02 119751.7  0.898  0.59 0 3.446781e+02 2.094893e+01 0.58 1.437300e+01 8.332444e+00 136.9 
  4556   0  270.373   74.858  240.00 7.336667e+02 6.801975e+02 116704.4  0.720  0.66 0 5.715768e+01 8.530850e+00 0.52 5.859464e+00 3.061259e+00 159.8 
  4557   0  258.439   63.278  242.90 7.739738e+02 6.852995e+02 116502.9  0.655  0.90 0 2.303627e+02 1.712621e+01 0.58 1.077420e+01 6.292899e+00 176.2 
  4558   0  256.149   64.860  230.25 1.390723e+02 6.834300e+02 107642.8  0.804  0.65 0 7.188010e+01 9.566640e+00 0.48 6.806828e+00 3.271815e+00  77.3 
  4559   0  267.236   85.265  293.96 3.947890e+02 6.883801e+02 109595.8  0.824  0.72 0 1.498224e+02 1.381158e+01 0.43 1.029965e+01 4.433760e+00  78.8 
  4560   0  140.439  106.631  164.21 8.723750e+02 6.801908e+02 107596.3  0.596  0.88 0 1.039230e+01 3.637567e+00 0.59 2.362864e+00 1.404812e+00 102.2 
  4561   0  337.076   63.669  319.93 6.691112e+02 9.014362e+02 103825.8  0.738  0.76 0 7.794229e+00 3.150225e+00 0.58 2.020729e+00 1.169898e+00   8.2 
  4562   0  347.969   99.991  282.30 4.425001e+02 7.106504e+01 110967.0  0.697  0.92 0 1.472243e+01 4.329571e+00 0.53 3.214552e+00 1.704433e+00 141.1 
  4563   0  353.599   57.049  323.01 8.917897e+02 9.019427e+02 99575.4  0.770  0.86 0 1.645448e+01 4.577171e+00 0.49 3.329169e+00 1.623668e+00 167.5 
  4564   0  267.326   86.601  295.65 5.939391e+02 7.421844e+01 106722.3  0.815  0.78 0 7.794228e+01 9.961887e+00 0.71 6.331141e+00 4.518425e+00 161.4 
  4565   0  306.542  122.120  247.33 5.311958e+02 4.246161e+02 104125.1  0.819  0.83 0 1.991858e+01 5.035984e+00 0.56 3.329162e+00 1.867552e+00  12.5 
  4566   0   17.034   50.620   54.67 5.444634e+02 4.284503e+02 121686.6  0.848  0.75 0 1.065211e+02 1.164590e+01 0.67 6.934206e+00 4.654770e+00  46.8 
  4567   0   75.264  116.482  314.76 7.348916e+02 8.022662e+01 111129.2  0.632  0.81 0 1.195115e+02 1.233559e+01 0.24 1.234234e+01 3.020805e+00  73.5 
  4568   0  198.544  156.755  139.12 4.708938e+01 6.906432e+02 117793.9  0.659  0.86 0 1.550185e+02 1.404905e+01 0.40 1.140539e+01 4.525054e+00  88.7 
  4569   0  296.764  128.426  351.15 1.150849e+02 8.608733e+01 130282.9  0.933  0.60 0 4.234864e+02 2.322067e+01 0.55 1.542995e+01 8.480996e+00  97.4 
  4570   0  195.226  105.997  306.93 2.798157e+02 6.882759e+02 122106.5  0.864  0.80 0 2.208365e+02 1.676835e+01 0.53 1.106045e+01 5.854060e+00  54.0 
  4571   0  339.763   46.828  320.97 4.298097e+02 6.840618e+02 105116.2  0.803  0.82 0 9.093266e+01 1.076007e+01 0.53 7.182156e+00 3.813499e+00  40.0 
  4572   0  176.291  159.491  359.06 4.511835e+02 6.907598e+02 121494.9  0.885  0.59 0 2.996448e+02 1.953253e+01 0.70 1.209681e+01 8.438118e+00 101.9 
  4573   0  201.612  112.660   27.93 4.716794e+02 6.840295e+02 116079.6  0.878  0.71 0 4.589935e+01 7.644662e+00 0.39 6.110068e+00 2.382401e+00 109.1 
  4574   0  111.622  127.045  131.41 7.096403e+02 6.874053e+02 133398.7  0.875  0.71 0 3.290897e+02 2.046973e+01 0.66 1.209684e+01 7.975848e+00  18.1 
  4575   0  130.188   33.935  351.15 2.702986e+02 6.864095e+02 107759.3  0.873  0.75 0 5.802370e+01 8.595235e+00 0.40 6.714380e+00 2.717583e+00  98.6 
  4576   0  152.938   49.775  297.95 5.122500e+02 6.802629e+02 78079.7  0.558  1.26 0 1.732051e+00 1.485031e+00 0.62 1.040848e+00 6.438639e-01 136.1 
  4577   0  207.457   39.017  233.00 5.391370e+02 6.859027e+02 105863.8  0.510  0.96 0 7.274613e+01 9.624098e+00 0.53 6.658296e+00 3.495989e+00  85.7 
  4578   0  155.758   51.126  310.04 3.517839e+02 7.265254e+01 113479.8  0.802  0.69 0 3.204294e+01 6.387358e+00 0.60 4.010403e+00 2.388819e+00   4.1 
  4579   0   84.331  108.898   24.95 4.465851e+02 7.674462e+01 119588.9  0.698  0.74 0 8.140639e+01 1.018086e+01 0.38 8.251264e+00 3.109731e+00  74.2 
  4580   0   20.376   59.609  235.69 4.581979e+02 7.503751e+01 114897.0  0.826  0.77 0 4.156922e+01 7.275134e+00 0.47 5.299372e+00 2.486332e+00  67.8 
  4581   0  102.555   55.211  196.69 8.585000e+02 6.806960e+02 91739.5  0.779  0.79 0 3.464102e+00 2.100150e+00 0.55 1.443329e+00 7.998474e-01  90.0 
  4582   0   78.064  166.065   11.20 5.128463e+02 7.201335e+01 103228.8  0.683  0.83 0 2.251666e+01 5.354353e+00 0.49 3.818813e+00 1.889753e+00  10.9 
  4583   0  164.650   50.369  311.11 5.205853e+02 7.361218e+01 108943.3  0.715  0.86 0 4.070319e+01 7.198952e+00 0.38 5.965176e+00 2.247096e+00 164.6 
  4584   0  348.722  119.637  338.92 1.323785e+02 6.860461e+02 105660.2  0.562  0.92 0 9.266472e+01 1.086206e+01 0.55 7.285834e+00 3.983846e+00  43.9 
  4585   0    2.183   63.598  307.35 7.890107e+02 4.308478e+02 137794.9  0.864  0.69 0 1.662769e+02 1.455027e+01 0.54 1.077420e+01 5.852954e+00 116.2 
  4586   0  154.777  107.238  331.01 3.093055e+02 6.874650e+02 112422.0  0.796  0.68 0 1.134493e+02 1.201866e+01 0.51 8.281479e+00 4.260158e+00 115.0 
  4587   0   69.548   54.158  200.52 4.011608e+01 4.269350e+02 109844.5  0.770  0.78 0 4.849742e+01 7.858043e+00 0.54 5.392889e+00 2.933485e+00 158.0 
  4588   0  181.134   53.089  272.10 5.103241e+02 6.907109e+02 119638.0  0.767  0.69 0 1.550185e+02 1.404905e+01 0.54 9.712511e+00 5.197321e+00  72.0 
  4589   0   84.586   71.892  133.09 1.270000e+02 4.234864e+02 127367.4  0.683  2.79 0 1.732051e+00 1.485031e+00 0.62 1.040830e+00 6.438889e-01  16.1 
  4590   0   90.796  106.058  154.36 7.596124e+02 6.884725e+02 132937.5  0.899  0.61 0 1.273057e+02 1.273148e+01 0.62 8.036347e+00 4.962453e+00  81.1 
  4591   0  291.208   48.772   48.99 6.826956e+02 8.074704e+01 136256.7  0.845  0.73 0 1.706070e+02 1.473851e+01 0.47 1.077420e+01 5.091797e+00 102.1 
  4592   0  270.531   87.019  263.15 5.962500e+02 5.945264e+02 84996.7  0.554  0.94 0 1.732051e+00 1.485031e+00 0.62 1.040827e+00 6.438434e-01  43.9 
  4593   0  270.632   65.984  294.32 8.446266e+02 7.862833e+01 124460.6  0.905  0.65 0 1.541525e+02 1.400975e+01 0.50 1.005402e+01 5.035867e+00 105.9 
  4594   0  110.983  126.091  134.95 3.176736e+02 6.854329e+02 107792.1  0.864  0.67 0 4.243525e+01 7.350526e+00 0.63 4.645750e+00 2.943305e+00 105.6 
  4595   0   46.557   37.595  213.64 3.588263e+02 7.957897e+01 123494.0  0.777  0.91 0 2.043820e+02 1.613156e+01 0.56 1.061053e+01 5.917523e+00  83.2 
  4596   0  293.258  125.908  218.13 3.925683e+02 4.276198e+02 116202.2  0.797  0.64 0 1.905256e+01 4.925289e+00 0.42 3.818800e+00 1.591331e+00 130.9 
  4597   0  183.344   74.088  328.16 5.045321e+02 7.824943e+01 119462.1  0.876  0.61 0 1.221096e+02 1.246895e+01 0.49 8.892880e+00 4.325100e+00 109.7 
  4598   0  213.428   44.215  303.21 4.376327e+02 4.298116e+02 119528.6  0.773  0.62 0 2.450852e+02 1.766500e+01 0.42 1.353082e+01 5.693879e+00  16.1 
  4599   0  266.254   87.558  285.90 6.543973e+02 7.611205e+01 128044.8  0.864  0.77 0 8.400446e+01 1.034204e+01 0.57 7.285833e+00 4.120002e+00  54.3 
  4600   0   21.373  100.393   10.32 6.616669e+02 7.491972e+01 107617.4  0.905  0.62 0 4.416729e+01 7.499036e+00 0.55 5.008328e+00 2.732913e+00  41.5 
  4601   0   17.756   57.690  247.17 7.275557e+02 7.434993e+01 122823.5  0.754  0.85 0 2.338268e+01 5.456350e+00 0.45 4.010403e+00 1.803830e+00 124.1 
  4602   0  179.062   26.876  323.88 7.786501e+02 7.248633e+01 106913.7  0.763  0.82 0 8.660254e+00 3.320629e+00 0.49 2.362906e+00 1.154253e+00  77.8 
  4603   0  193.658   56.551  227.22 5.935416e+01 6.896649e+02 114910.0  0.694  0.83 0 1.870615e+02 1.543289e+01 0.49 1.053964e+01 5.178529e+00  46.5 
  4604   0  229.794   45.425  300.36 8.581902e+02 8.053178e+01 127983.9  0.732  0.74 0 2.606736e+02 1.821812e+01 0.64 1.088960e+01 6.940374e+00  44.6 
  4605   0   16.969  101.515  301.93 8.611580e+02 5.971019e+02 106716.1  0.708  0.88 0 1.645448e+01 4.577171e+00 0.60 2.843117e+00 1.716161e+00 134.7 
  4606   0  343.503  136.407  322.77 3.491389e+02 6.847856e+02 104997.8  0.765  0.69 0 1.558846e+01 4.455091e+00 0.53 3.013879e+00 1.600849e+00  54.5 
  4607   0  181.615   52.471  140.17 4.344000e+02 6.838137e+02 80524.9  0.798  0.79 0 4.330127e+00 2.348039e+00 0.41 1.892954e+00 7.785569e-01  82.4 
  4608   0  194.879   66.984  265.43 7.964818e+01 4.326921e+02 104585.5  0.701  0.81 0 4.676537e+01 7.716444e+00 0.33 8.005206e+00 2.669989e+00  62.1 
  4609   0  296.316  101.667  359.91 5.398289e+02 4.353036e+02 113705.1  0.896  0.73 0 1.489564e+02 1.377161e+01 0.43 1.077420e+01 4.615404e+00  63.8 
  4610   0    5.212   87.914  270.63 2.391250e+02 6.868510e+02 110264.1  0.803  0.70 0 2.424871e+01 5.556475e+00 0.51 4.072255e+00 2.088551e+00  82.9 
  4611   0  358.953   25.994  322.16 6.869490e+02 4.369149e+02 122994.1  0.839  0.65 0 2.191044e+02 1.670247e+01 0.43 1.234235e+01 5.359434e+00  73.5 
  4612   0  202.543   51.702  133.02 6.267872e+02 7.700767e+01 107355.1  0.681  0.94 0 8.746857e+01 1.055312e+01 0.43 7.973917e+00 3.438279e+00  35.4 
  4613   0   39.598  138.728   47.51 7.451702e+02 4.283535e+02 111403.6  0.776  0.62 0 4.330127e+01 7.425152e+00 0.54 4.932875e+00 2.672682e+00 155.8 
  4614   0  253.292  131.654  102.14 7.532856e+02 4.317946e+02 101763.7  0.743  0.89 0 1.532865e+02 1.397034e+01 0.56 9.224062e+00 5.162242e+00 167.3 
  4615   0  102.366  125.733  125.64 5.025000e+01 4.265175e+02 77915.3  0.300  1.37 0 1.732051e+00 1.485031e+00 0.62 1.040846e+00 6.438683e-01  76.1 
  4616   0  356.283   56.303  313.01 8.809074e+02 7.921899e+01 133745.0  0.851  0.74 0 1.680089e+02 1.462585e+01 0.47 1.037224e+01 4.907033e+00  51.2 
  4617   0  268.906  141.317   88.55 8.985436e+02 7.496769e+01 126832.2  0.734  0.70 1 1.991858e+01 5.035984e+00 0.46 3.617086e+00 1.681562e+00  94.0 
  4618   0  287.516  109.272  337.28 3.402043e+01 7.841953e+01 118630.8  0.785  0.75 0 8.487049e+01 1.039521e+01 0.62 6.806861e+00 4.190331e+00  77.3 
  4619   0   74.433  129.153  130.05 4.204764e+01 5.989598e+02 92283.8  0.709  0.88 0 1.818653e+01 4.812049e+00 0.46 3.511908e+00 1.602549e+00  55.3 
  4620   0   93.750   97.466  163.12 7.297500e+02 4.265175e+02 94655.8  0.192  1.50 0 3.464102e+00 2.100150e+00 0.55 1.443372e+00 7.998386e-01  30.0 
  4621   0   83.888   58.554  146.73 3.267691e+02 6.923970e+02 114249.2  0.834  0.64 0 1.255737e+02 1.264458e+01 0.44 9.385277e+00 4.146429e+00 110.3 
  4622   0  254.980   61.544   49.40 4.987917e+02 7.368434e+01 93414.0  0.508  1.00 0 1.039230e+01 3.637567e+00 0.59 2.362909e+00 1.385877e+00  17.8 
  4623   0  335.285  127.010   45.59 5.253572e+02 7.336473e+01 97856.7  0.674  0.90 0 6.062178e+00 2.778238e+00 0.56 1.892971e+00 1.063790e+00  22.4 
  4624   0  167.738  164.527  218.36 1.381250e+02 4.326725e+02 78603.4  0.710  0.94 0 2.424871e+01 5.556475e+00 0.18 6.806858e+00 1.244074e+00  77.3 
  4625   0   74.005  149.268   78.73 2.800001e+02 8.488996e+01 124709.8  0.800  0.61 0 2.320948e+02 1.719047e+01 0.55 1.167619e+01 6.467223e+00 110.0 
  4626   0  319.911  125.193  333.33 8.985001e+02 6.884905e+02 92197.2  0.701  0.85 1 3.031089e+01 6.212328e+00 0.32 5.392891e+00 1.717556e+00  82.0 
  4627   0   99.771   83.869   21.00 3.528531e+02 4.302109e+02 112630.8  0.816  0.75 0 4.416729e+01 7.499036e+00 0.63 4.509255e+00 2.851038e+00 116.3 
  4628   0  184.686  114.399  297.54 8.011166e+01 6.941501e+02 127551.7  0.906  0.66 0 1.939897e+02 1.571609e+01 0.71 9.087564e+00 6.419358e+00  44.3 
  4629   0   15.371   51.193  229.55 5.129343e+02 7.906531e+01 119611.8  0.671  0.81 0 7.880831e+01 1.001708e+01 0.64 6.110101e+00 3.891098e+00 109.1 
  4630   0  285.175  125.033  306.67 4.773846e+02 4.296819e+02 82218.1  0.452  1.25 0 1.125833e+01 3.786100e+00 0.25 3.818818e+00 9.712429e-01  70.9 
  4631   0  266.246  121.846   94.88 5.325667e+02 4.293755e+02 113193.9  0.679  0.78 0 1.299038e+01 4.066924e+00 0.40 3.214554e+00 1.284709e+00  98.9 
  4632   0   11.214  111.595  321.69 6.196599e+02 8.411780e+01 116913.5  0.829  0.80 0 1.654108e+02 1.451233e+01 0.36 1.193035e+01 4.316752e+00  82.8 
  4633   0  319.009   57.121  236.07 7.357530e+02 4.345921e+02 127194.3  0.903  0.66 0 1.472243e+02 1.369131e+01 0.46 1.005403e+01 4.650524e+00  74.1 
  4634   0    7.436   97.840  291.46 8.924065e+02 8.278929e+01 138187.1  0.768  0.92 0 1.610807e+02 1.432112e+01 0.45 1.056330e+01 4.762282e+00  85.9 
  4635   0   88.656   63.325   34.22 7.355560e+01 7.755740e+01 107291.0  0.797  0.71 0 2.338268e+01 5.456350e+00 0.42 4.163332e+00 1.754813e+00 163.9 
  4636   0   23.354   61.395  241.09 8.532302e+02 4.313672e+02 120402.6  0.919  0.54 0 8.660254e+01 1.050075e+01 0.68 6.110100e+00 4.158841e+00  10.9 
  4637   0   89.842   97.566    8.08 6.659391e+02 6.892509e+02 125046.4  0.902  0.73 0 7.794228e+01 9.961887e+00 0.60 6.506437e+00 3.919674e+00  57.5 
  4638   0  260.217   73.607  305.40 2.266760e+02 7.885645e+01 116419.1  0.821  0.64 0 4.676537e+01 7.716444e+00 0.65 5.299368e+00 3.449579e+00  67.8 
  4639   0  174.879    8.796  328.97 9.585295e+01 4.303127e+02 103311.1  0.693  0.93 0 1.472243e+01 4.329571e+00 0.50 3.013859e+00 1.513812e+00 114.5 
  4640   0  168.618  101.081  278.04 1.137500e+02 4.322086e+02 123483.4  0.884  0.62 0 4.849742e+01 7.858043e+00 0.57 5.131610e+00 2.927752e+00 107.0 
  4641   0   67.744  136.256   62.08 7.511086e+02 6.927037e+02 132946.1  0.817  0.66 0 1.281718e+02 1.277472e+01 0.58 8.607193e+00 5.028367e+00  43.4 
  4642   0  209.668   60.869  255.65 2.949460e+02 6.889353e+02 107088.4  0.842  0.69 0 3.204294e+01 6.387358e+00 0.58 4.072255e+00 2.369818e+00  82.9 
  4643   0    3.396  141.141   15.79 7.813032e+02 8.246338e+01 115199.1  0.746  0.80 0 1.099852e+02 1.183375e+01 0.41 9.291572e+00 3.802335e+00  96.2 
  4644   0    9.103   63.342  325.62 8.061223e+02 8.090861e+01 123722.2  0.846  0.70 0 1.099852e+02 1.183375e+01 0.72 6.806858e+00 4.872326e+00  77.3 
  4645   0  329.739   64.082  322.50 7.193698e+02 4.368636e+02 111259.2  0.848  0.66 0 1.957217e+02 1.578609e+01 0.56 1.050399e+01 5.839079e+00  61.6 
  4646   0  127.802   12.862  359.42 7.274839e+02 4.336978e+02 111167.3  0.877  0.72 0 7.880831e+01 1.001708e+01 0.47 7.285830e+00 3.457454e+00 103.9 
  4647   0  151.884  166.366  203.47 7.700929e+02 4.390275e+02 117660.1  0.868  0.81 0 1.732051e+02 1.485030e+01 0.39 1.147097e+01 4.501420e+00  83.7 
  4648   0  353.046   91.839  279.38 1.355390e+02 8.189725e+01 121050.9  0.870  0.65 0 7.794228e+01 9.961887e+00 0.50 8.036376e+00 4.043057e+00 158.9 
  4649   0    2.398  163.090   28.71 1.000938e+02 4.309559e+02 97692.0  0.817  0.86 0 2.771281e+01 5.940122e+00 0.74 3.329162e+00 2.467510e+00  12.5 
  4650   0  155.396  103.148  340.41 1.627292e+02 4.372707e+02 114510.9  0.778  0.68 0 1.247077e+02 1.260090e+01 0.46 9.224081e+00 4.276067e+00 107.3 
  4651   0   26.321  147.072   52.86 4.650500e+02 7.750928e+01 101443.1  0.785  0.81 0 1.732051e+01 4.696079e+00 0.66 2.843123e+00 1.882075e+00  74.7 
  4652   0  328.046  127.863   61.51 4.982245e+02 8.126504e+01 113389.7  0.723  0.82 0 4.243525e+01 7.350526e+00 0.39 5.859465e+00 2.310936e+00  80.2 
  4653   0   75.435  113.290  244.56 7.164807e+02 8.394314e+01 127010.3  0.884  0.71 0 1.099852e+02 1.183375e+01 0.38 9.358599e+00 3.588242e+00  80.8 
  4654   0   34.641   52.621  234.23 7.302188e+02 7.723865e+01 110778.7  0.633  0.83 0 1.385641e+01 4.200301e+00 0.70 2.516614e+00 1.750574e+00  53.4 
  4655   0  303.335   47.196  235.90 8.232729e+02 7.699754e+01 107414.2  0.841  0.72 0 1.905256e+01 4.925289e+00 0.46 3.685560e+00 1.691962e+00  41.7 
  4656   0  352.439   89.885    1.51 2.698302e+01 4.407859e+02 125942.3  0.809  0.95 0 1.784012e+02 1.507141e+01 0.43 1.172960e+01 5.030063e+00 103.6 
  4657   0  342.759  105.822  265.92 2.072001e+02 8.405006e+01 116538.6  0.762  0.72 0 8.227242e+01 1.023487e+01 0.45 8.251261e+00 3.710802e+00 105.8 
  4658   0   94.391  118.962   38.42 7.294644e+01 4.315591e+02 105964.0  0.761  0.68 0 2.424871e+01 5.556475e+00 0.64 3.329162e+00 2.140519e+00 132.5 
  4659   0    0.073   49.802  308.22 1.198293e+02 4.329705e+02 106628.3  0.785  0.80 0 3.550704e+01 6.723762e+00 0.59 4.310839e+00 2.553366e+00 129.6 
  4660   0  269.784   59.515  226.39 3.220178e+02 8.587836e+01 134409.5  0.671  0.80 0 3.438121e+02 2.092260e+01 0.59 1.332604e+01 7.908713e+00 140.3 
  4661   0  154.418   62.587  122.11 4.536776e+02 8.059625e+01 109969.9  0.779  0.75 0 5.369357e+01 8.268300e+00 0.62 5.008328e+00 3.099462e+00  56.7 
  4662   0  210.862   65.079  250.51 4.622500e+02 7.722061e+01 93020.9  0.746  0.87 0 5.196152e+00 2.572148e+00 0.48 1.892970e+00 9.077884e-01  82.4 
  4663   0  321.742   21.426   60.34 3.428289e+02 4.404990e+02 112455.5  0.907  0.62 0 2.753961e+02 1.872552e+01 0.64 1.150363e+01 7.405425e+00  61.4 
  4664   0   46.085  147.763   76.05 4.711064e+02 8.055882e+01 117071.4  0.776  0.75 0 8.140639e+01 1.018086e+01 0.72 5.795112e+00 4.158099e+00 112.8 
  4665   0  186.627  104.313  303.22 1.492500e+02 6.927340e+02 106211.9  0.563  0.99 0 2.598076e+01 5.751498e+00 0.27 5.773499e+00 1.568465e+00  90.0 
  4666   0  258.660   73.193   53.43 5.578593e+02 8.122878e+01 118145.6  0.811  0.68 0 6.754998e+01 9.274013e+00 0.54 6.110101e+00 3.273666e+00 109.1 
  4667   0  347.292   57.929  310.02 4.754566e+02 4.357805e+02 102728.9  0.753  0.72 0 7.967434e+01 1.007197e+01 0.51 6.714426e+00 3.452219e+00  81.4 
  4668   0   40.795   52.324  227.64 2.903219e+02 6.933383e+02 108139.2  0.770  0.62 0 7.534421e+01 9.794449e+00 0.66 6.110097e+00 4.032752e+00 109.1 
  4669   0  326.867   94.584  351.37 8.202939e+02 8.489977e+01 120792.9  0.867  0.66 0 1.281718e+02 1.277472e+01 0.39 1.011599e+01 3.983222e+00  92.8 
  4670   0   34.070  118.294   32.70 4.672917e+02 6.912328e+02 100427.6  0.794  0.74 0 2.078461e+01 5.144297e+00 0.38 4.163323e+00 1.566767e+00 103.9 
  4671   0  352.136   66.256  316.21 1.809594e+02 8.171862e+01 121138.8  0.834  0.63 0 7.447818e+01 9.737996e+00 0.58 6.110100e+00 3.554135e+00  49.1 
  4672   0   30.921   55.699  247.71 7.632451e+02 4.330129e+02 106839.7  0.841  0.70 0 4.243525e+01 7.350526e+00 0.53 5.008335e+00 2.674114e+00  78.5 
  4673   0  290.818  138.893   29.29 6.716005e+02 8.674221e+01 122575.7  0.835  0.76 0 2.632717e+02 1.830869e+01 0.59 1.155782e+01 6.865211e+00  65.7 
  4674   0  203.175   14.078  288.44 3.210769e+02 6.897560e+02 104648.2  0.830  0.78 0 1.125833e+01 3.786100e+00 0.56 2.516614e+00 1.398605e+00   6.6 
  4675   0    9.046  116.511  308.16 1.724847e+02 8.337707e+01 124008.6  0.830  0.75 0 8.487049e+01 1.039521e+01 0.55 6.934217e+00 3.800525e+00 133.2 
  4676   0  158.095  157.219  349.32 2.391458e+02 8.072082e+01 110190.0  0.762  0.74 0 2.078461e+01 5.144297e+00 0.52 3.685560e+00 1.900377e+00 138.3 
  4677   0  276.381   61.839   41.65 5.184286e+02 7.942690e+01 84764.3  0.523  1.19 0 6.062178e+00 2.778238e+00 0.36 2.362909e+00 8.434474e-01 102.2 
  4678   0    9.377   60.291  255.35 6.616225e+02 8.160084e+01 118242.2  0.751  0.74 0 4.243525e+01 7.350526e+00 0.55 5.008328e+00 2.758241e+00  56.7 
  4679   0    7.165   99.651  306.53 7.270898e+02 8.841945e+01 134734.1  0.884  0.58 0 2.563435e+02 1.806618e+01 0.67 1.088960e+01 7.269242e+00  75.4 
  4680   0  164.012  100.222  350.31 2.370716e+02 4.379269e+02 126405.9  0.753  0.67 0 1.515544e+02 1.389119e+01 0.75 7.783543e+00 5.863154e+00 114.7 
  4681   0   65.633   61.114   63.31 8.133922e+02 8.049358e+01 114475.7  0.714  0.73 0 3.204294e+01 6.387358e+00 0.67 3.818815e+00 2.539647e+00  49.1 
  4682   0  188.344  107.129  299.27 8.992814e+02 8.124403e+01 124152.9  0.486  1.13 1 1.385641e+01 4.200301e+00 0.27 4.041454e+00 1.073672e+00  90.0 
  4683   0   30.471   53.921  221.83 3.134500e+02 6.918678e+02 93985.9  0.626  0.91 0 1.732051e+01 4.696079e+00 0.41 3.685575e+00 1.507462e+00 138.3 
